raceId,driverId,lap,position,time,milliseconds,code,surname,name,year
841,815,1,14,1:52.663,112663,PER,Pérez,Australian Grand Prix,2011
841,815,2,14,1:37.576,97576,PER,Pérez,Australian Grand Prix,2011
841,815,3,14,1:36.216,96216,PER,Pérez,Australian Grand Prix,2011
841,815,4,14,1:35.617,95617,PER,Pérez,Australian Grand Prix,2011
841,815,5,14,1:35.999,95999,PER,Pérez,Australian Grand Prix,2011
841,815,6,15,1:36.169,96169,PER,Pérez,Australian Grand Prix,2011
841,815,7,15,1:35.294,95294,PER,Pérez,Australian Grand Prix,2011
841,815,8,15,1:35.375,95375,PER,Pérez,Australian Grand Prix,2011
841,815,9,16,1:38.168,98168,PER,Pérez,Australian Grand Prix,2011
841,815,10,15,1:36.506,96506,PER,Pérez,Australian Grand Prix,2011
841,815,11,15,1:34.646,94646,PER,Pérez,Australian Grand Prix,2011
841,815,12,15,1:34.746,94746,PER,Pérez,Australian Grand Prix,2011
841,815,13,14,1:34.905,94905,PER,Pérez,Australian Grand Prix,2011
841,815,14,13,1:36.433,96433,PER,Pérez,Australian Grand Prix,2011
841,815,15,11,1:34.867,94867,PER,Pérez,Australian Grand Prix,2011
841,815,16,9,1:34.778,94778,PER,Pérez,Australian Grand Prix,2011
841,815,17,8,1:34.790,94790,PER,Pérez,Australian Grand Prix,2011
841,815,18,8,1:34.889,94889,PER,Pérez,Australian Grand Prix,2011
841,815,19,7,1:34.623,94623,PER,Pérez,Australian Grand Prix,2011
841,815,20,7,1:34.685,94685,PER,Pérez,Australian Grand Prix,2011
841,815,21,7,1:35.145,95145,PER,Pérez,Australian Grand Prix,2011
841,815,22,7,1:35.217,95217,PER,Pérez,Australian Grand Prix,2011
841,815,23,13,1:55.111,115111,PER,Pérez,Australian Grand Prix,2011
841,815,24,13,1:42.170,102170,PER,Pérez,Australian Grand Prix,2011
841,815,25,13,1:32.147,92147,PER,Pérez,Australian Grand Prix,2011
841,815,26,13,1:31.309,91309,PER,Pérez,Australian Grand Prix,2011
841,815,27,13,1:31.307,91307,PER,Pérez,Australian Grand Prix,2011
841,815,28,13,1:31.050,91050,PER,Pérez,Australian Grand Prix,2011
841,815,29,12,1:30.671,90671,PER,Pérez,Australian Grand Prix,2011
841,815,30,11,1:31.243,91243,PER,Pérez,Australian Grand Prix,2011
841,815,31,11,1:31.517,91517,PER,Pérez,Australian Grand Prix,2011
841,815,32,10,1:31.740,91740,PER,Pérez,Australian Grand Prix,2011
841,815,33,10,1:31.306,91306,PER,Pérez,Australian Grand Prix,2011
841,815,34,10,1:32.775,92775,PER,Pérez,Australian Grand Prix,2011
841,815,35,10,1:31.896,91896,PER,Pérez,Australian Grand Prix,2011
841,815,36,9,1:32.569,92569,PER,Pérez,Australian Grand Prix,2011
841,815,37,8,1:30.649,90649,PER,Pérez,Australian Grand Prix,2011
841,815,38,8,1:30.741,90741,PER,Pérez,Australian Grand Prix,2011
841,815,39,8,1:29.962,89962,PER,Pérez,Australian Grand Prix,2011
841,815,40,8,1:30.526,90526,PER,Pérez,Australian Grand Prix,2011
841,815,41,8,1:30.545,90545,PER,Pérez,Australian Grand Prix,2011
841,815,42,8,1:30.721,90721,PER,Pérez,Australian Grand Prix,2011
841,815,43,8,1:30.513,90513,PER,Pérez,Australian Grand Prix,2011
841,815,44,8,1:30.137,90137,PER,Pérez,Australian Grand Prix,2011
841,815,45,8,1:30.319,90319,PER,Pérez,Australian Grand Prix,2011
841,815,46,8,1:30.239,90239,PER,Pérez,Australian Grand Prix,2011
841,815,47,8,1:30.633,90633,PER,Pérez,Australian Grand Prix,2011
841,815,48,7,1:31.997,91997,PER,Pérez,Australian Grand Prix,2011
841,815,49,7,1:30.614,90614,PER,Pérez,Australian Grand Prix,2011
841,815,50,7,1:30.477,90477,PER,Pérez,Australian Grand Prix,2011
841,815,51,7,1:31.543,91543,PER,Pérez,Australian Grand Prix,2011
841,815,52,7,1:30.802,90802,PER,Pérez,Australian Grand Prix,2011
841,815,53,7,1:30.806,90806,PER,Pérez,Australian Grand Prix,2011
841,815,54,7,1:31.401,91401,PER,Pérez,Australian Grand Prix,2011
841,815,55,7,1:31.536,91536,PER,Pérez,Australian Grand Prix,2011
841,815,56,7,1:31.539,91539,PER,Pérez,Australian Grand Prix,2011
841,815,57,7,1:31.709,91709,PER,Pérez,Australian Grand Prix,2011
841,815,58,7,1:32.577,92577,PER,Pérez,Australian Grand Prix,2011
842,815,1,17,2:00.065,120065,PER,Pérez,Malaysian Grand Prix,2011
842,815,2,16,1:48.738,108738,PER,Pérez,Malaysian Grand Prix,2011
842,815,3,15,1:47.417,107417,PER,Pérez,Malaysian Grand Prix,2011
842,815,4,15,1:45.798,105798,PER,Pérez,Malaysian Grand Prix,2011
842,815,5,15,1:45.780,105780,PER,Pérez,Malaysian Grand Prix,2011
842,815,6,15,1:46.585,106585,PER,Pérez,Malaysian Grand Prix,2011
842,815,7,15,1:46.527,106527,PER,Pérez,Malaysian Grand Prix,2011
842,815,8,15,1:47.029,107029,PER,Pérez,Malaysian Grand Prix,2011
842,815,9,15,1:46.890,106890,PER,Pérez,Malaysian Grand Prix,2011
842,815,10,15,1:47.186,107186,PER,Pérez,Malaysian Grand Prix,2011
842,815,11,13,1:47.447,107447,PER,Pérez,Malaysian Grand Prix,2011
842,815,12,13,1:47.418,107418,PER,Pérez,Malaysian Grand Prix,2011
842,815,13,13,1:49.262,109262,PER,Pérez,Malaysian Grand Prix,2011
842,815,14,12,1:48.872,108872,PER,Pérez,Malaysian Grand Prix,2011
842,815,15,12,1:50.306,110306,PER,Pérez,Malaysian Grand Prix,2011
842,815,16,11,1:51.462,111462,PER,Pérez,Malaysian Grand Prix,2011
842,815,17,13,1:54.012,114012,PER,Pérez,Malaysian Grand Prix,2011
842,815,18,15,2:03.605,123605,PER,Pérez,Malaysian Grand Prix,2011
842,815,19,15,1:43.298,103298,PER,Pérez,Malaysian Grand Prix,2011
842,815,20,15,1:43.352,103352,PER,Pérez,Malaysian Grand Prix,2011
842,815,21,14,1:43.408,103408,PER,Pérez,Malaysian Grand Prix,2011
842,815,22,14,1:43.649,103649,PER,Pérez,Malaysian Grand Prix,2011
842,815,23,14,1:44.091,104091,PER,Pérez,Malaysian Grand Prix,2011
843,815,1,16,1:55.657,115657,PER,Pérez,Chinese Grand Prix,2011
843,815,2,17,1:47.461,107461,PER,Pérez,Chinese Grand Prix,2011
843,815,3,17,1:45.983,105983,PER,Pérez,Chinese Grand Prix,2011
843,815,4,17,1:46.689,106689,PER,Pérez,Chinese Grand Prix,2011
843,815,5,17,1:46.200,106200,PER,Pérez,Chinese Grand Prix,2011
843,815,6,17,1:45.598,105598,PER,Pérez,Chinese Grand Prix,2011
843,815,7,17,1:45.964,105964,PER,Pérez,Chinese Grand Prix,2011
843,815,8,16,1:45.912,105912,PER,Pérez,Chinese Grand Prix,2011
843,815,9,14,1:46.742,106742,PER,Pérez,Chinese Grand Prix,2011
843,815,10,14,1:46.100,106100,PER,Pérez,Chinese Grand Prix,2011
843,815,11,13,1:45.993,105993,PER,Pérez,Chinese Grand Prix,2011
843,815,12,11,1:45.743,105743,PER,Pérez,Chinese Grand Prix,2011
843,815,13,11,1:44.474,104474,PER,Pérez,Chinese Grand Prix,2011
843,815,14,11,1:44.736,104736,PER,Pérez,Chinese Grand Prix,2011
843,815,15,10,1:45.201,105201,PER,Pérez,Chinese Grand Prix,2011
843,815,16,10,1:50.414,110414,PER,Pérez,Chinese Grand Prix,2011
843,815,17,16,2:00.445,120445,PER,Pérez,Chinese Grand Prix,2011
843,815,18,15,1:43.720,103720,PER,Pérez,Chinese Grand Prix,2011
843,815,19,13,1:42.968,102968,PER,Pérez,Chinese Grand Prix,2011
843,815,20,13,1:43.457,103457,PER,Pérez,Chinese Grand Prix,2011
843,815,21,13,1:43.301,103301,PER,Pérez,Chinese Grand Prix,2011
843,815,22,13,1:43.373,103373,PER,Pérez,Chinese Grand Prix,2011
843,815,23,13,1:43.738,103738,PER,Pérez,Chinese Grand Prix,2011
843,815,24,13,1:43.340,103340,PER,Pérez,Chinese Grand Prix,2011
843,815,25,12,1:43.499,103499,PER,Pérez,Chinese Grand Prix,2011
843,815,26,12,1:43.621,103621,PER,Pérez,Chinese Grand Prix,2011
843,815,27,11,1:43.275,103275,PER,Pérez,Chinese Grand Prix,2011
843,815,28,11,1:43.557,103557,PER,Pérez,Chinese Grand Prix,2011
843,815,29,11,1:44.919,104919,PER,Pérez,Chinese Grand Prix,2011
843,815,30,10,1:45.749,105749,PER,Pérez,Chinese Grand Prix,2011
843,815,31,11,1:44.190,104190,PER,Pérez,Chinese Grand Prix,2011
843,815,32,11,1:43.695,103695,PER,Pérez,Chinese Grand Prix,2011
843,815,33,9,1:44.362,104362,PER,Pérez,Chinese Grand Prix,2011
843,815,34,10,1:44.822,104822,PER,Pérez,Chinese Grand Prix,2011
843,815,35,10,1:44.869,104869,PER,Pérez,Chinese Grand Prix,2011
843,815,36,10,1:48.681,108681,PER,Pérez,Chinese Grand Prix,2011
843,815,37,14,2:01.638,121638,PER,Pérez,Chinese Grand Prix,2011
843,815,38,14,1:42.235,102235,PER,Pérez,Chinese Grand Prix,2011
843,815,39,14,1:41.643,101643,PER,Pérez,Chinese Grand Prix,2011
843,815,40,14,1:41.981,101981,PER,Pérez,Chinese Grand Prix,2011
843,815,41,14,1:41.801,101801,PER,Pérez,Chinese Grand Prix,2011
843,815,42,14,1:42.901,102901,PER,Pérez,Chinese Grand Prix,2011
843,815,43,13,1:43.004,103004,PER,Pérez,Chinese Grand Prix,2011
843,815,44,13,1:41.889,101889,PER,Pérez,Chinese Grand Prix,2011
843,815,45,12,1:43.812,103812,PER,Pérez,Chinese Grand Prix,2011
843,815,46,12,1:43.695,103695,PER,Pérez,Chinese Grand Prix,2011
843,815,47,13,1:53.910,113910,PER,Pérez,Chinese Grand Prix,2011
843,815,48,13,1:47.070,107070,PER,Pérez,Chinese Grand Prix,2011
843,815,49,15,1:52.005,112005,PER,Pérez,Chinese Grand Prix,2011
843,815,50,15,1:46.738,106738,PER,Pérez,Chinese Grand Prix,2011
843,815,51,17,2:10.560,130560,PER,Pérez,Chinese Grand Prix,2011
843,815,52,17,1:42.338,102338,PER,Pérez,Chinese Grand Prix,2011
843,815,53,17,1:43.243,103243,PER,Pérez,Chinese Grand Prix,2011
843,815,54,17,1:42.845,102845,PER,Pérez,Chinese Grand Prix,2011
843,815,55,17,1:43.678,103678,PER,Pérez,Chinese Grand Prix,2011
844,815,1,23,2:00.462,120462,PER,Pérez,Turkish Grand Prix,2011
844,815,2,23,1:59.982,119982,PER,Pérez,Turkish Grand Prix,2011
844,815,3,23,1:34.654,94654,PER,Pérez,Turkish Grand Prix,2011
844,815,4,23,1:34.803,94803,PER,Pérez,Turkish Grand Prix,2011
844,815,5,23,1:34.574,94574,PER,Pérez,Turkish Grand Prix,2011
844,815,6,23,1:34.232,94232,PER,Pérez,Turkish Grand Prix,2011
844,815,7,23,1:34.661,94661,PER,Pérez,Turkish Grand Prix,2011
844,815,8,23,1:34.634,94634,PER,Pérez,Turkish Grand Prix,2011
844,815,9,23,1:34.604,94604,PER,Pérez,Turkish Grand Prix,2011
844,815,10,23,1:34.530,94530,PER,Pérez,Turkish Grand Prix,2011
844,815,11,23,1:35.082,95082,PER,Pérez,Turkish Grand Prix,2011
844,815,12,21,1:35.880,95880,PER,Pérez,Turkish Grand Prix,2011
844,815,13,21,1:35.152,95152,PER,Pérez,Turkish Grand Prix,2011
844,815,14,18,1:36.060,96060,PER,Pérez,Turkish Grand Prix,2011
844,815,15,18,1:35.852,95852,PER,Pérez,Turkish Grand Prix,2011
844,815,16,18,1:37.325,97325,PER,Pérez,Turkish Grand Prix,2011
844,815,17,20,1:50.668,110668,PER,Pérez,Turkish Grand Prix,2011
844,815,18,20,1:32.261,92261,PER,Pérez,Turkish Grand Prix,2011
844,815,19,20,1:32.215,92215,PER,Pérez,Turkish Grand Prix,2011
844,815,20,20,1:32.447,92447,PER,Pérez,Turkish Grand Prix,2011
844,815,21,19,1:32.563,92563,PER,Pérez,Turkish Grand Prix,2011
844,815,22,19,1:32.960,92960,PER,Pérez,Turkish Grand Prix,2011
844,815,23,19,1:32.753,92753,PER,Pérez,Turkish Grand Prix,2011
844,815,24,18,1:33.613,93613,PER,Pérez,Turkish Grand Prix,2011
844,815,25,18,1:33.223,93223,PER,Pérez,Turkish Grand Prix,2011
844,815,26,17,1:33.713,93713,PER,Pérez,Turkish Grand Prix,2011
844,815,27,17,1:34.700,94700,PER,Pérez,Turkish Grand Prix,2011
844,815,28,17,1:33.528,93528,PER,Pérez,Turkish Grand Prix,2011
844,815,29,17,1:33.644,93644,PER,Pérez,Turkish Grand Prix,2011
844,815,30,16,1:34.371,94371,PER,Pérez,Turkish Grand Prix,2011
844,815,31,16,1:34.448,94448,PER,Pérez,Turkish Grand Prix,2011
844,815,32,17,1:35.612,95612,PER,Pérez,Turkish Grand Prix,2011
844,815,33,18,1:49.299,109299,PER,Pérez,Turkish Grand Prix,2011
844,815,34,18,1:31.636,91636,PER,Pérez,Turkish Grand Prix,2011
844,815,35,18,1:32.261,92261,PER,Pérez,Turkish Grand Prix,2011
844,815,36,17,1:32.995,92995,PER,Pérez,Turkish Grand Prix,2011
844,815,37,17,1:31.586,91586,PER,Pérez,Turkish Grand Prix,2011
844,815,38,17,1:31.599,91599,PER,Pérez,Turkish Grand Prix,2011
844,815,39,16,1:31.741,91741,PER,Pérez,Turkish Grand Prix,2011
844,815,40,15,1:32.259,92259,PER,Pérez,Turkish Grand Prix,2011
844,815,41,13,1:32.601,92601,PER,Pérez,Turkish Grand Prix,2011
844,815,42,13,1:32.954,92954,PER,Pérez,Turkish Grand Prix,2011
844,815,43,17,1:48.354,108354,PER,Pérez,Turkish Grand Prix,2011
844,815,44,17,1:30.842,90842,PER,Pérez,Turkish Grand Prix,2011
844,815,45,16,1:30.932,90932,PER,Pérez,Turkish Grand Prix,2011
844,815,46,16,1:30.797,90797,PER,Pérez,Turkish Grand Prix,2011
844,815,47,16,1:30.837,90837,PER,Pérez,Turkish Grand Prix,2011
844,815,48,16,1:31.185,91185,PER,Pérez,Turkish Grand Prix,2011
844,815,49,16,1:31.396,91396,PER,Pérez,Turkish Grand Prix,2011
844,815,50,16,1:31.348,91348,PER,Pérez,Turkish Grand Prix,2011
844,815,51,16,1:31.697,91697,PER,Pérez,Turkish Grand Prix,2011
844,815,52,15,1:31.836,91836,PER,Pérez,Turkish Grand Prix,2011
844,815,53,15,1:32.515,92515,PER,Pérez,Turkish Grand Prix,2011
844,815,54,15,1:32.993,92993,PER,Pérez,Turkish Grand Prix,2011
844,815,55,14,1:33.719,93719,PER,Pérez,Turkish Grand Prix,2011
844,815,56,13,1:33.159,93159,PER,Pérez,Turkish Grand Prix,2011
844,815,57,14,1:35.216,95216,PER,Pérez,Turkish Grand Prix,2011
845,815,1,11,1:41.433,101433,PER,Pérez,Spanish Grand Prix,2011
845,815,2,11,1:33.462,93462,PER,Pérez,Spanish Grand Prix,2011
845,815,3,11,1:32.783,92783,PER,Pérez,Spanish Grand Prix,2011
845,815,4,11,1:32.668,92668,PER,Pérez,Spanish Grand Prix,2011
845,815,5,11,1:32.343,92343,PER,Pérez,Spanish Grand Prix,2011
845,815,6,11,1:32.046,92046,PER,Pérez,Spanish Grand Prix,2011
845,815,7,14,1:36.176,96176,PER,Pérez,Spanish Grand Prix,2011
845,815,8,19,1:53.566,113566,PER,Pérez,Spanish Grand Prix,2011
845,815,9,19,1:32.481,92481,PER,Pérez,Spanish Grand Prix,2011
845,815,10,19,1:31.926,91926,PER,Pérez,Spanish Grand Prix,2011
845,815,11,18,1:33.918,93918,PER,Pérez,Spanish Grand Prix,2011
845,815,12,18,1:34.836,94836,PER,Pérez,Spanish Grand Prix,2011
845,815,13,17,1:33.989,93989,PER,Pérez,Spanish Grand Prix,2011
845,815,14,17,1:32.061,92061,PER,Pérez,Spanish Grand Prix,2011
845,815,15,17,1:32.392,92392,PER,Pérez,Spanish Grand Prix,2011
845,815,16,16,1:32.530,92530,PER,Pérez,Spanish Grand Prix,2011
845,815,17,15,1:32.506,92506,PER,Pérez,Spanish Grand Prix,2011
845,815,18,15,1:32.398,92398,PER,Pérez,Spanish Grand Prix,2011
845,815,19,15,1:33.305,93305,PER,Pérez,Spanish Grand Prix,2011
845,815,20,15,1:33.427,93427,PER,Pérez,Spanish Grand Prix,2011
845,815,21,13,1:32.041,92041,PER,Pérez,Spanish Grand Prix,2011
845,815,22,13,1:31.868,91868,PER,Pérez,Spanish Grand Prix,2011
845,815,23,13,1:32.001,92001,PER,Pérez,Spanish Grand Prix,2011
845,815,24,13,1:32.351,92351,PER,Pérez,Spanish Grand Prix,2011
845,815,25,12,1:32.464,92464,PER,Pérez,Spanish Grand Prix,2011
845,815,26,11,1:32.484,92484,PER,Pérez,Spanish Grand Prix,2011
845,815,27,11,1:32.684,92684,PER,Pérez,Spanish Grand Prix,2011
845,815,28,11,1:33.368,93368,PER,Pérez,Spanish Grand Prix,2011
845,815,29,14,1:37.626,97626,PER,Pérez,Spanish Grand Prix,2011
845,815,30,16,1:46.339,106339,PER,Pérez,Spanish Grand Prix,2011
845,815,31,15,1:28.462,88462,PER,Pérez,Spanish Grand Prix,2011
845,815,32,15,1:28.313,88313,PER,Pérez,Spanish Grand Prix,2011
845,815,33,15,1:28.406,88406,PER,Pérez,Spanish Grand Prix,2011
845,815,34,15,1:28.830,88830,PER,Pérez,Spanish Grand Prix,2011
845,815,35,15,1:28.765,88765,PER,Pérez,Spanish Grand Prix,2011
845,815,36,13,1:31.954,91954,PER,Pérez,Spanish Grand Prix,2011
845,815,37,12,1:30.030,90030,PER,Pérez,Spanish Grand Prix,2011
845,815,38,12,1:30.352,90352,PER,Pérez,Spanish Grand Prix,2011
845,815,39,12,1:31.246,91246,PER,Pérez,Spanish Grand Prix,2011
845,815,40,12,1:30.979,90979,PER,Pérez,Spanish Grand Prix,2011
845,815,41,12,1:30.093,90093,PER,Pérez,Spanish Grand Prix,2011
845,815,42,10,1:30.126,90126,PER,Pérez,Spanish Grand Prix,2011
845,815,43,10,1:29.882,89882,PER,Pérez,Spanish Grand Prix,2011
845,815,44,10,1:30.745,90745,PER,Pérez,Spanish Grand Prix,2011
845,815,45,10,1:30.047,90047,PER,Pérez,Spanish Grand Prix,2011
845,815,46,10,1:30.661,90661,PER,Pérez,Spanish Grand Prix,2011
845,815,47,11,1:34.550,94550,PER,Pérez,Spanish Grand Prix,2011
845,815,48,13,1:46.747,106747,PER,Pérez,Spanish Grand Prix,2011
845,815,49,13,1:27.840,87840,PER,Pérez,Spanish Grand Prix,2011
845,815,50,12,1:27.889,87889,PER,Pérez,Spanish Grand Prix,2011
845,815,51,11,1:28.137,88137,PER,Pérez,Spanish Grand Prix,2011
845,815,52,10,1:28.178,88178,PER,Pérez,Spanish Grand Prix,2011
845,815,53,10,1:29.417,89417,PER,Pérez,Spanish Grand Prix,2011
845,815,54,10,1:30.571,90571,PER,Pérez,Spanish Grand Prix,2011
845,815,55,9,1:27.247,87247,PER,Pérez,Spanish Grand Prix,2011
845,815,56,9,1:28.259,88259,PER,Pérez,Spanish Grand Prix,2011
845,815,57,9,1:28.385,88385,PER,Pérez,Spanish Grand Prix,2011
845,815,58,8,1:29.522,89522,PER,Pérez,Spanish Grand Prix,2011
845,815,59,8,1:29.353,89353,PER,Pérez,Spanish Grand Prix,2011
845,815,60,9,1:30.354,90354,PER,Pérez,Spanish Grand Prix,2011
845,815,61,9,1:33.523,93523,PER,Pérez,Spanish Grand Prix,2011
845,815,62,9,1:30.175,90175,PER,Pérez,Spanish Grand Prix,2011
845,815,63,9,1:30.033,90033,PER,Pérez,Spanish Grand Prix,2011
845,815,64,9,1:29.882,89882,PER,Pérez,Spanish Grand Prix,2011
845,815,65,9,1:31.180,91180,PER,Pérez,Spanish Grand Prix,2011
848,815,1,16,2:01.525,121525,PER,Pérez,European Grand Prix,2011
848,815,2,16,1:49.736,109736,PER,Pérez,European Grand Prix,2011
848,815,3,17,1:49.234,109234,PER,Pérez,European Grand Prix,2011
848,815,4,17,1:48.309,108309,PER,Pérez,European Grand Prix,2011
848,815,5,17,1:48.867,108867,PER,Pérez,European Grand Prix,2011
848,815,6,17,1:47.962,107962,PER,Pérez,European Grand Prix,2011
848,815,7,17,1:48.159,108159,PER,Pérez,European Grand Prix,2011
848,815,8,17,1:47.979,107979,PER,Pérez,European Grand Prix,2011
848,815,9,17,1:47.900,107900,PER,Pérez,European Grand Prix,2011
848,815,10,17,1:47.594,107594,PER,Pérez,European Grand Prix,2011
848,815,11,14,1:48.225,108225,PER,Pérez,European Grand Prix,2011
848,815,12,14,1:47.594,107594,PER,Pérez,European Grand Prix,2011
848,815,13,13,1:47.798,107798,PER,Pérez,European Grand Prix,2011
848,815,14,11,1:47.935,107935,PER,Pérez,European Grand Prix,2011
848,815,15,9,1:48.847,108847,PER,Pérez,European Grand Prix,2011
848,815,16,9,1:47.442,107442,PER,Pérez,European Grand Prix,2011
848,815,17,12,1:49.835,109835,PER,Pérez,European Grand Prix,2011
848,815,18,12,1:48.451,108451,PER,Pérez,European Grand Prix,2011
848,815,19,12,1:48.846,108846,PER,Pérez,European Grand Prix,2011
848,815,20,12,1:47.598,107598,PER,Pérez,European Grand Prix,2011
848,815,21,13,1:48.714,108714,PER,Pérez,European Grand Prix,2011
848,815,22,14,1:48.815,108815,PER,Pérez,European Grand Prix,2011
848,815,23,14,1:47.901,107901,PER,Pérez,European Grand Prix,2011
848,815,24,14,1:48.372,108372,PER,Pérez,European Grand Prix,2011
848,815,25,18,2:06.008,126008,PER,Pérez,European Grand Prix,2011
848,815,26,18,1:50.972,110972,PER,Pérez,European Grand Prix,2011
848,815,27,18,1:45.822,105822,PER,Pérez,European Grand Prix,2011
848,815,28,17,1:45.429,105429,PER,Pérez,European Grand Prix,2011
848,815,29,17,1:45.323,105323,PER,Pérez,European Grand Prix,2011
848,815,30,17,1:44.553,104553,PER,Pérez,European Grand Prix,2011
848,815,31,16,1:44.557,104557,PER,Pérez,European Grand Prix,2011
848,815,32,16,1:44.416,104416,PER,Pérez,European Grand Prix,2011
848,815,33,15,1:44.764,104764,PER,Pérez,European Grand Prix,2011
848,815,34,15,1:44.491,104491,PER,Pérez,European Grand Prix,2011
848,815,35,15,1:44.407,104407,PER,Pérez,European Grand Prix,2011
848,815,36,15,1:44.557,104557,PER,Pérez,European Grand Prix,2011
848,815,37,15,1:44.405,104405,PER,Pérez,European Grand Prix,2011
848,815,38,15,1:50.495,110495,PER,Pérez,European Grand Prix,2011
848,815,39,14,1:44.147,104147,PER,Pérez,European Grand Prix,2011
848,815,40,14,1:44.117,104117,PER,Pérez,European Grand Prix,2011
848,815,41,13,1:43.949,103949,PER,Pérez,European Grand Prix,2011
848,815,42,13,1:44.058,104058,PER,Pérez,European Grand Prix,2011
848,815,43,13,1:43.981,103981,PER,Pérez,European Grand Prix,2011
848,815,44,12,1:44.244,104244,PER,Pérez,European Grand Prix,2011
848,815,45,11,1:44.385,104385,PER,Pérez,European Grand Prix,2011
848,815,46,11,1:44.246,104246,PER,Pérez,European Grand Prix,2011
848,815,47,11,1:45.442,105442,PER,Pérez,European Grand Prix,2011
848,815,48,11,1:44.492,104492,PER,Pérez,European Grand Prix,2011
848,815,49,11,1:44.640,104640,PER,Pérez,European Grand Prix,2011
848,815,50,11,1:44.349,104349,PER,Pérez,European Grand Prix,2011
848,815,51,11,1:46.647,106647,PER,Pérez,European Grand Prix,2011
848,815,52,11,1:45.716,105716,PER,Pérez,European Grand Prix,2011
848,815,53,11,1:44.490,104490,PER,Pérez,European Grand Prix,2011
848,815,54,11,1:44.839,104839,PER,Pérez,European Grand Prix,2011
848,815,55,11,1:45.404,105404,PER,Pérez,European Grand Prix,2011
848,815,56,11,1:46.046,106046,PER,Pérez,European Grand Prix,2011
849,815,1,13,2:06.739,126739,PER,Pérez,British Grand Prix,2011
849,815,2,13,1:54.929,114929,PER,Pérez,British Grand Prix,2011
849,815,3,13,1:53.907,113907,PER,Pérez,British Grand Prix,2011
849,815,4,13,1:54.911,114911,PER,Pérez,British Grand Prix,2011
849,815,5,13,1:55.201,115201,PER,Pérez,British Grand Prix,2011
849,815,6,12,1:53.731,113731,PER,Pérez,British Grand Prix,2011
849,815,7,12,1:53.139,113139,PER,Pérez,British Grand Prix,2011
849,815,8,12,1:52.942,112942,PER,Pérez,British Grand Prix,2011
849,815,9,12,1:53.098,113098,PER,Pérez,British Grand Prix,2011
849,815,10,11,1:52.726,112726,PER,Pérez,British Grand Prix,2011
849,815,11,11,1:52.332,112332,PER,Pérez,British Grand Prix,2011
849,815,12,9,1:48.813,108813,PER,Pérez,British Grand Prix,2011
849,815,13,11,2:07.051,127051,PER,Pérez,British Grand Prix,2011
849,815,14,11,1:44.907,104907,PER,Pérez,British Grand Prix,2011
849,815,15,11,1:43.922,103922,PER,Pérez,British Grand Prix,2011
849,815,16,11,1:42.653,102653,PER,Pérez,British Grand Prix,2011
849,815,17,10,1:41.838,101838,PER,Pérez,British Grand Prix,2011
849,815,18,10,1:41.662,101662,PER,Pérez,British Grand Prix,2011
849,815,19,10,1:41.048,101048,PER,Pérez,British Grand Prix,2011
849,815,20,10,1:40.976,100976,PER,Pérez,British Grand Prix,2011
849,815,21,10,1:39.958,99958,PER,Pérez,British Grand Prix,2011
849,815,22,10,1:40.129,100129,PER,Pérez,British Grand Prix,2011
849,815,23,10,1:41.085,101085,PER,Pérez,British Grand Prix,2011
849,815,24,10,1:39.862,99862,PER,Pérez,British Grand Prix,2011
849,815,25,9,1:39.751,99751,PER,Pérez,British Grand Prix,2011
849,815,26,8,1:40.031,100031,PER,Pérez,British Grand Prix,2011
849,815,27,8,1:39.659,99659,PER,Pérez,British Grand Prix,2011
849,815,28,8,1:39.386,99386,PER,Pérez,British Grand Prix,2011
849,815,29,8,1:38.288,98288,PER,Pérez,British Grand Prix,2011
849,815,30,8,1:38.139,98139,PER,Pérez,British Grand Prix,2011
849,815,31,7,1:37.987,97987,PER,Pérez,British Grand Prix,2011
849,815,32,7,1:37.020,97020,PER,Pérez,British Grand Prix,2011
849,815,33,8,1:55.481,115481,PER,Pérez,British Grand Prix,2011
849,815,34,8,1:36.943,96943,PER,Pérez,British Grand Prix,2011
849,815,35,8,1:36.656,96656,PER,Pérez,British Grand Prix,2011
849,815,36,8,1:37.589,97589,PER,Pérez,British Grand Prix,2011
849,815,37,8,1:37.102,97102,PER,Pérez,British Grand Prix,2011
849,815,38,8,1:37.674,97674,PER,Pérez,British Grand Prix,2011
849,815,39,8,1:37.352,97352,PER,Pérez,British Grand Prix,2011
849,815,40,7,1:37.081,97081,PER,Pérez,British Grand Prix,2011
849,815,41,7,1:37.437,97437,PER,Pérez,British Grand Prix,2011
849,815,42,7,1:37.202,97202,PER,Pérez,British Grand Prix,2011
849,815,43,7,1:37.615,97615,PER,Pérez,British Grand Prix,2011
849,815,44,7,1:37.516,97516,PER,Pérez,British Grand Prix,2011
849,815,45,7,1:38.129,98129,PER,Pérez,British Grand Prix,2011
849,815,46,7,1:38.048,98048,PER,Pérez,British Grand Prix,2011
849,815,47,7,1:38.107,98107,PER,Pérez,British Grand Prix,2011
849,815,48,7,1:38.994,98994,PER,Pérez,British Grand Prix,2011
849,815,49,7,1:38.313,98313,PER,Pérez,British Grand Prix,2011
849,815,50,7,1:40.671,100671,PER,Pérez,British Grand Prix,2011
849,815,51,7,1:40.123,100123,PER,Pérez,British Grand Prix,2011
849,815,52,7,1:40.933,100933,PER,Pérez,British Grand Prix,2011
850,815,1,15,1:51.174,111174,PER,Pérez,German Grand Prix,2011
